row_idx,Polar_pretty_formula,NPolar_mpid,Polar_mpid,Energy_diff_meV,$M_A$,$M_B$,$M_X$,$A_{Mend}$,$B_{Mend}$,$X_{Mend}$,$A_{wt}$,$B_{wt}$,$X_{wt}$,$A_{Mend_wt}$,$B_{Mend_wt}$,X_AN,A_$E_{affinity}$,A_$r_{p/s+p+d}$,A_$IE_{I}$,A_$\chi_{Mulliken}$,B_$\chi_{Mulliken}$,B_$E_{affinity}$,B_$r_{p/s+p+d}$,X_$\chi_{Mulliken}$,X_$R_{covalent}$,X_$E_{affinity}$,X_$IE_{I}$,X_$N_e$,A_chi_calc,A_eta_calc,A_softness_calc,A_omega_calc,X_chi_calc,X_eta_calc,X_softness_calc,X_omega_calc,AX_chi_mismatch,AX_eta_mismatch,AXchi_x_dAcancel,Asoft_x_dAnet,polar_A_offcenter_mean_A,polar_A_offcenter_p90_A,polar_A_offcenter_max_A,npolar_A_offcenter_mean_A,npolar_A_offcenter_p90_A,npolar_A_offcenter_max_A,d_A_offcenter_mean_A,d_A_offcenter_p90_A,d_A_offcenter_max_A,polar_B_offcenter_mean_A,polar_B_offcenter_p90_A,polar_B_offcenter_max_A,polar_B_offcenter_frac_gt_0p10A,polar_B_offcenter_frac_gt_0p20A,npolar_B_offcenter_mean_A,npolar_B_offcenter_p90_A,npolar_B_offcenter_max_A,npolar_B_offcenter_frac_gt_0p10A,npolar_B_offcenter_frac_gt_0p20A,d_B_offcenter_mean_A,d_B_offcenter_p90_A,d_B_offcenter_max_A,d_B_offcenter_frac_gt_0p10A,polar_AX_dist_mean_A,polar_AX_dist_std_A,polar_AX_dist_distortion,npolar_AX_dist_mean_A,npolar_AX_dist_std_A,npolar_AX_dist_distortion,d_AX_dist_mean_A,d_AX_dist_std_A,d_AX_dist_distortion,polar_BX_dist_mean_A,polar_BX_dist_std_A,polar_BX_dist_distortion,npolar_BX_dist_mean_A,npolar_BX_dist_std_A,npolar_BX_dist_distortion,d_BX_dist_mean_A,d_BX_dist_std_A,d_BX_dist_distortion,polar_A_cage_asph_mean,polar_A_cage_asph_std,npolar_A_cage_asph_mean,npolar_A_cage_asph_std,d_A_cage_asph_mean,d_A_cage_asph_std,polar_A_CN_mean,polar_A_CN_mode,npolar_A_CN_mean,npolar_A_CN_mode,d_A_CN_mean,polar_B_CN_mean,polar_B_CN_mode,npolar_B_CN_mean,npolar_B_CN_mode,d_B_CN_mean,polar_n_A_sites,npolar_n_A_sites,polar_n_B_sites,npolar_n_B_sites,polar_n_X_sites,npolar_n_X_sites,polar_Ewald_eV_per_atom,npolar_Ewald_eV_per_atom,d_Ewald_eV_per_atom,polar_Ewald_A_siteE_mean_eV,polar_Ewald_A_siteE_std_eV,polar_Ewald_B_siteE_mean_eV,polar_Ewald_B_siteE_std_eV,polar_Ewald_X_siteE_mean_eV,polar_Ewald_X_siteE_std_eV,npolar_Ewald_A_siteE_mean_eV,npolar_Ewald_A_siteE_std_eV,npolar_Ewald_B_siteE_mean_eV,npolar_Ewald_B_siteE_std_eV,npolar_Ewald_X_siteE_mean_eV,npolar_Ewald_X_siteE_std_eV,d_Ewald_A_siteE_mean_eV,d_Ewald_A_siteE_std_eV,d_Ewald_B_siteE_mean_eV,d_Ewald_B_siteE_std_eV,d_Ewald_X_siteE_mean_eV,d_Ewald_X_siteE_std_eV,split
344,Ca(BiO2)2,mp-1041489,mp-1044601,-16.892515,40.078,208.9804,15.9994,16,87,101,0.142857143,0.285714286,0.571428571,2.285714286,24.85714286,8,0.024563319,0.502994012,6.112846243,3.068704781,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.068704781,3.044141462,0.328499845,1.546733151,7.53936359,6.078250311,0.16452103,4.675852459,4.470658809,3.034108849,0.817644423,0.042010155,0.639016192,0.766392182,0.76663509,0.589594259,0.589594259,0.589594259,0.049421933,0.176797922,0.177040831,0.048597166,0.076599857,0.102820681,0.083333333,0,1.036988392,1.036988392,1.036988392,1,1,-0.988391226,-0.960388535,-0.934167711,-0.916666667,3.872922504,1.227490477,0.316941657,2.464687509,0.082801364,0.033595076,1.408234995,1.144689113,0.283346581,2.415054137,0.056220565,0.023279215,2.338777855,0.078970856,0.033765864,0.076276282,-0.022750291,-0.010486649,0.555618776,0.21439911,0.748112206,1.67E-16,-0.19249343,0.21439911,14.33333333,16,6,6,8.333333333,5.833333333,6,6,6,-0.166666667,6,4,12,8,24,16,-27.05772821,-26.9451293,-0.112598903,-22.41983309,0.268380961,-41.67573459,0.460736148,-20.9081988,0.472606727,-22.30654616,1.67E-14,-42.17068658,1.70E-14,-20.49199645,0.477855074,-0.113286935,0.268380961,0.494951995,0.460736148,-0.416202344,-0.005248347,train
345,Ca(BiO2)2,mp-1041524,mp-1044601,39.746056,40.078,208.9804,15.9994,16,87,101,0.142857143,0.285714286,0.571428571,2.285714286,24.85714286,8,0.024563319,0.502994012,6.112846243,3.068704781,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.068704781,3.044141462,0.328499845,1.546733151,7.53936359,6.078250311,0.16452103,4.675852459,4.470658809,3.034108849,-3.263490037,0.042010155,0.639016192,0.766392182,0.76663509,3.79E-16,4.31E-16,4.44E-16,0.639016192,0.766392182,0.76663509,0.048597166,0.076599857,0.102820681,0.083333333,0,0.004611414,0.009222829,0.009222829,0,0,0.043985752,0.067377028,0.093597852,0.083333333,3.872922504,1.227490477,0.316941657,2.412205026,0.018001234,0.007462564,1.460717478,1.209489243,0.309479093,2.415054137,0.056220565,0.023279215,2.353723472,0.059184593,0.025145092,0.061330665,-0.002964028,-0.001865877,0.555618776,0.21439911,0.080235249,2.15E-07,0.475383527,0.214398894,14.33333333,16,6,6,8.333333333,5.833333333,6,5,4,0.833333333,6,2,12,4,24,8,-27.05772821,-27.25446049,0.196732278,-22.41983309,0.268380961,-41.67573459,0.460736148,-20.9081988,0.472606727,-22.55547954,4.43E-07,-42.58305753,0.381824307,-20.7649072,0.498552402,0.135646449,0.268380518,0.90732294,0.078911841,-0.143291595,-0.025945674,train
346,Ca(BiO2)2,mp-1042216,mp-1044601,69.05113,40.078,208.9804,15.9994,16,87,101,0.142857143,0.285714286,0.571428571,2.285714286,24.85714286,8,0.024563319,0.502994012,6.112846243,3.068704781,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.068704781,3.044141462,0.328499845,1.546733151,7.53936359,6.078250311,0.16452103,4.675852459,4.470658809,3.034108849,0.817644423,0.042010155,0.639016192,0.766392182,0.76663509,0.308893735,0.308893735,0.308893735,0.330122457,0.457498446,0.457741355,0.048597166,0.076599857,0.102820681,0.083333333,0,0.511369496,0.818272019,0.818272019,1,1,-0.46277233,-0.741672162,-0.715451338,-0.916666667,3.872922504,1.227490477,0.316941657,5.956632589,2.542422394,0.426822094,-2.083710085,-1.314931917,-0.109880437,2.415054137,0.056220565,0.023279215,5.926173877,2.252553317,0.380102468,-3.51111974,-2.196332753,-0.356823253,0.555618776,0.21439911,0.998555972,0,-0.442937197,0.21439911,14.33333333,16,6,6,8.333333333,5.833333333,6,5.5,5,0.333333333,6,2,12,4,24,8,-27.05772821,-27.04692409,-0.010804117,-22.41983309,0.268380961,-41.67573459,0.460736148,-20.9081988,0.472606727,-22.95754711,1.26E-14,-42.70999723,0.806328691,-20.23773177,0.697594452,0.537714018,0.268380961,1.034262642,-0.345592543,-0.670467029,-0.224987724,train
347,Ca(BiO2)2,mp-1046875,mp-1044601,-9.893673,40.078,208.9804,15.9994,16,87,101,0.142857143,0.285714286,0.571428571,2.285714286,24.85714286,8,0.024563319,0.502994012,6.112846243,3.068704781,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.068704781,3.044141462,0.328499845,1.546733151,7.53936359,6.078250311,0.16452103,4.675852459,4.470658809,3.034108849,0.817644423,0.042010155,0.639016192,0.766392182,0.76663509,3.246408808,3.246408808,3.246408808,-2.607392616,-2.480016627,-2.479773718,0.048597166,0.076599857,0.102820681,0.083333333,0,1.16E-15,1.92E-15,1.99E-15,0,0,0.048597166,0.076599857,0.102820681,0.083333333,3.872922504,1.227490477,0.316941657,4.164260544,1.416866097,0.340244344,-0.29133804,-0.18937562,-0.023302687,2.415054137,0.056220565,0.023279215,2.422514463,2.50E-06,1.03E-06,-0.007460326,0.056218066,0.023278184,0.555618776,0.21439911,0.398785841,5.55E-17,0.156832935,0.21439911,14.33333333,16,16,16,-1.666666667,5.833333333,6,6,6,-0.166666667,6,2,12,4,24,8,-27.05772821,-27.03083653,-0.02689168,-22.41983309,0.268380961,-41.67573459,0.460736148,-20.9081988,0.472606727,-22.52993502,3.55E-15,-41.43100126,5.40E-05,-20.95597954,1.23E-05,0.110101926,0.268380961,-0.244733328,0.460682169,0.047780742,0.472594434,train
348,Ca(BiO2)2,mp-1047341,mp-1044601,-18.464252,40.078,208.9804,15.9994,16,87,101,0.142857143,0.285714286,0.571428571,2.285714286,24.85714286,8,0.024563319,0.502994012,6.112846243,3.068704781,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.068704781,3.044141462,0.328499845,1.546733151,7.53936359,6.078250311,0.16452103,4.675852459,4.470658809,3.034108849,0.817644423,0.042010155,0.639016192,0.766392182,0.76663509,1.596330601,1.596330601,1.596330601,-0.957314409,-0.829938419,-0.82969551,0.048597166,0.076599857,0.102820681,0.083333333,0,0.177905542,0.177905542,0.177905542,1,0,-0.129308375,-0.101305685,-0.07508486,-0.916666667,3.872922504,1.227490477,0.316941657,4.490569305,0.275080348,0.061257344,-0.617646801,0.952410129,0.255684313,2.415054137,0.056220565,0.023279215,3.605518149,0.853816625,0.2368083,-1.190464012,-0.79759606,-0.213529085,0.555618776,0.21439911,0.917496278,0,-0.361877502,0.21439911,14.33333333,16,6,6,8.333333333,5.833333333,6,6,6,-0.166666667,6,2,12,4,24,8,-27.05772821,-26.92891821,-0.128809992,-22.41983309,0.268380961,-41.67573459,0.460736148,-20.9081988,0.472606727,-22.35271706,1.07E-14,-42.07825357,1.55E-14,-20.49830083,0.42713931,-0.067116032,0.268380961,0.40251898,0.460736148,-0.409897969,0.045467418,train
349,Ca(BiO2)2,mvc-5722,mp-1044601,6.1513815,40.078,208.9804,15.9994,16,87,101,0.142857143,0.285714286,0.571428571,2.285714286,24.85714286,8,0.024563319,0.502994012,6.112846243,3.068704781,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.068704781,3.044141462,0.328499845,1.546733151,7.53936359,6.078250311,0.16452103,4.675852459,4.470658809,3.034108849,-0.153535589,-0.028091029,0.639016192,0.766392182,0.76663509,0.89378708,1.30139548,1.301409159,-0.254770888,-0.535003299,-0.534774069,0.048597166,0.076599857,0.102820681,0.083333333,0,1.153996954,1.161947466,1.161949409,1,1,-1.105399788,-1.085347609,-1.059128728,-0.916666667,3.872922504,1.227490477,0.316941657,2.607175514,0.176261457,0.067606287,1.26574699,1.051229019,0.24933537,2.415054137,0.056220565,0.023279215,2.423783077,0.136670132,0.056387114,-0.00872894,-0.080449567,-0.033107899,0.555618776,0.21439911,0.493789518,0.029887252,0.061829258,0.184511857,14.33333333,16,8,8,6.333333333,5.833333333,6,6,6,-0.166666667,6,4,12,8,24,16,-27.05772821,-26.81389851,-0.243829702,-22.41983309,0.268380961,-41.67573459,0.460736148,-20.9081988,0.472606727,-22.6792203,0.001162763,-42.37332248,0.177927655,-20.06785607,0.354257683,0.259387214,0.267218198,0.697587891,0.282808493,-0.840342727,0.118349044,train
350,Mg(SbO2)2,mp-1042244,mp-1044623,66.26435,24.305,121.76,15.9994,73,88,101,0.142857143,0.285714286,0.571428571,10.42857143,25.14285714,8,-0.414570786,0.556650246,7.645721725,3.822860863,4.84560181,1.047402727,0.445238095,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,1.820568633,0.085509288,0.69782294,0.978177883,1.086271296,0.059253979,0.059323377,0.059340727,0.638568962,0.918854505,1.026930569,0.950171462,1.151166282,1.168604135,1,1,1.635817036,1.641080524,1.641168614,1,1,-0.685645574,-0.489914242,-0.472564479,0,2.901577421,0.939209522,0.323689285,2.158779691,0.036042139,0.016695608,0.74279773,0.903167383,0.306993678,2.100735734,0.162506548,0.077356969,2.078812817,0.037222503,0.017905654,0.021922917,0.125284045,0.059451315,0.493319301,0.223912026,0.703195545,3.87E-05,-0.209876244,0.22387328,10.16666667,12,6,6,4.166666667,3.583333333,3,3,3,0.583333333,6,2,12,4,24,8,-27.67214582,-28.37916404,0.707018213,-27.38741389,3.106443916,-42.16162223,6.46871456,-20.4985906,3.780450006,-27.10644035,0.001703347,-44.11916283,0.193462683,-20.82734556,0.510656083,-0.280973533,3.10474057,1.957540603,6.275251878,0.328754954,3.269793923,test
351,Mg(SbO2)2,mp-1047570,mp-1044623,-167.26053,24.305,121.76,15.9994,73,88,101,0.142857143,0.285714286,0.571428571,10.42857143,25.14285714,8,-0.414570786,0.556650246,7.645721725,3.822860863,4.84560181,1.047402727,0.445238095,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,1.830625697,0.085546973,0.69782294,0.978177883,1.086271296,1.128301374,1.128301374,1.128301374,-0.430478434,-0.150123492,-0.042030078,0.950171462,1.151166282,1.168604135,1,1,0.764078402,0.764078402,0.764078402,1,1,0.18609306,0.38708788,0.404525733,0,2.901577421,0.939209522,0.323689285,2.390914442,0.396745047,0.165938622,0.51066298,0.542464475,0.157750664,2.100735734,0.162506548,0.077356969,2.173315006,0.140401711,0.064602559,-0.072579272,0.022104837,0.01275441,0.493319301,0.223912026,0.586315474,1.47E-16,-0.092996173,0.223912026,10.16666667,12,8,8,2.166666667,3.583333333,3,4,4,-0.416666667,6,4,12,8,24,16,-27.67214582,-28.26543632,0.593290495,-27.38741389,3.106443916,-42.16162223,6.46871456,-20.4985906,3.780450006,-24.13772054,1.72E-14,-44.29614448,2.01E-14,-21.28201118,0.245747034,-3.249693351,3.106443916,2.134522247,6.46871456,0.78342058,3.534702972,test
352,Mg(SbO2)2,mp-1047763,mp-1044623,-136.63007,24.305,121.76,15.9994,73,88,101,0.142857143,0.285714286,0.571428571,10.42857143,25.14285714,8,-0.414570786,0.556650246,7.645721725,3.822860863,4.84560181,1.047402727,0.445238095,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,-1.265064042,0.085546973,0.69782294,0.978177883,1.086271296,1.61E-16,2.31E-16,2.48E-16,0.69782294,0.978177883,1.086271296,0.950171462,1.151166282,1.168604135,1,1,0.08690303,0.17380606,0.17380606,0.5,0,0.863268431,0.977360221,0.994798074,0.5,2.901577421,0.939209522,0.323689285,2.170133714,0.061525292,0.028350922,0.731443707,0.87768423,0.295338363,2.100735734,0.162506548,0.077356969,2.839930026,1.165899399,0.410538073,-0.739194292,-1.003392851,-0.333181104,0.493319301,0.223912026,0.079038477,1.58E-07,0.414280824,0.223911869,10.16666667,12,6,6,4.166666667,3.583333333,3,5,4,-1.416666667,6,2,12,4,24,8,-27.67214582,-28.37141608,0.699270256,-27.38741389,3.106443916,-42.16162223,6.46871456,-20.4985906,3.780450006,-27.14286681,2.36E-05,-42.96337103,0.357888748,-21.38257592,0.553815721,-0.24454708,3.106420273,0.801748798,6.110825812,0.883985319,3.226634285,test
353,Mg(SbO2)2,mp-27219,mp-1044623,170.39189,24.305,121.76,15.9994,73,88,101,0.142857143,0.285714286,0.571428571,10.42857143,25.14285714,8,-0.414570786,0.556650246,7.645721725,3.822860863,4.84560181,1.047402727,0.445238095,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,-0.860445252,0.085546973,0.69782294,0.978177883,1.086271296,5.59E-16,8.90E-16,8.90E-16,0.69782294,0.978177883,1.086271296,0.950171462,1.151166282,1.168604135,1,1,1.045041254,1.045041254,1.045041254,1,1,-0.094869793,0.106125027,0.12356288,0,2.901577421,0.939209522,0.323689285,2.07958308,0.029048657,0.0139685,0.821994342,0.910160866,0.309720785,2.100735734,0.162506548,0.077356969,1.981986131,0.031083735,0.015683124,0.118749604,0.131422813,0.061673844,0.493319301,0.223912026,0.048757678,6.44E-17,0.444561623,0.223912026,10.16666667,12,6,6,4.166666667,3.583333333,3,3,3,0.583333333,6,4,12,8,24,16,-27.67214582,-28.67661224,1.004466418,-27.38741389,3.106443916,-42.16162223,6.46871456,-20.4985906,3.780450006,-30.72505387,7.32E-15,-44.75959875,9.40E-15,-20.12300858,0.899590387,3.337639982,3.106443916,2.597976514,6.46871456,-0.375582021,2.880859619,test
354,Mg(SbO2)2,mvc-5732,mp-1044623,-130.6005,24.305,121.76,15.9994,73,88,101,0.142857143,0.285714286,0.571428571,10.42857143,25.14285714,8,-0.414570786,0.556650246,7.645721725,3.822860863,4.84560181,1.047402727,0.445238095,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,1.83052075,0.085537902,0.69782294,0.978177883,1.086271296,1.366788779,1.366850193,1.366854044,-0.668965838,-0.388672311,-0.280582748,0.950171462,1.151166282,1.168604135,1,1,1.454178224,1.563390679,1.563515212,1,1,-0.504006763,-0.412224397,-0.394911077,0,2.901577421,0.939209522,0.323689285,2.291882128,0.127196933,0.055498898,0.609695294,0.812012589,0.268190387,2.100735734,0.162506548,0.077356969,2.145468766,0.080708088,0.037617927,-0.044733032,0.081798461,0.039739041,0.493319301,0.223912026,0.572398375,7.29E-05,-0.079079074,0.223839084,10.16666667,12,7,7,3.166666667,3.583333333,3,4,3,-0.416666667,6,4,12,8,24,16,-27.67214582,-27.48509963,-0.187046195,-27.38741389,3.106443916,-42.16162223,6.46871456,-20.4985906,3.780450006,-28.07923613,0.00326653,-43.59254277,0.609915846,-19.28284393,0.791392088,0.691822246,3.103177387,1.430920542,5.858798714,-1.215746674,2.989057918,test
355,Mg(BiO2)2,mp-1042238,mp-1044669,120.49018,24.305,208.9804,15.9994,73,87,101,0.142857143,0.285714286,0.571428571,10.42857143,24.85714286,8,-0.414570786,0.556650246,7.645721725,3.822860863,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,2.811558161,0.388054586,1.563916739,2.781878916,3.086369461,0.089164389,0.089164389,0.089164389,1.474752349,2.692714527,2.997205071,0.109273495,0.172165155,0.214092928,0.25,0.25,0.342601101,0.372304423,0.372304423,1,1,-0.233327606,-0.200139268,-0.158211495,-0.75,3.523795725,1.363469289,0.386931989,5.421398107,2.365857051,0.436392422,-1.897602382,-1.002387762,-0.049460433,2.377301873,0.058311245,0.02452833,5.347317834,2.075704293,0.388176719,-2.970015961,-2.017393049,-0.363648389,0.170032204,0.162063294,0.998926546,1.11E-16,-0.828894341,0.162063294,11,6,6,6,5,5.5,6,6,6,-0.5,2,2,4,4,8,8,-27.56312044,-27.56552416,0.002403721,-25.23765882,0.183395095,-41.73445245,0.377675072,-21.05881984,0.694557183,-27.010327,3.55E-15,-42.27914002,0.309597458,-20.34751552,0.5649745,1.772668177,0.183395095,0.544687571,0.068077613,-0.711304318,0.129582683,train
356,Mg(BiO2)2,mp-1046883,mp-1044669,-24.980713,24.305,208.9804,15.9994,73,87,101,0.142857143,0.285714286,0.571428571,10.42857143,24.85714286,8,-0.414570786,0.556650246,7.645721725,3.822860863,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,2.811558161,0.388054586,1.563916739,2.781878916,3.086369461,3.13867626,3.13867626,3.13867626,-1.574759521,-0.356797344,-0.052306799,0.109273495,0.172165155,0.214092928,0.25,0.25,5.05E-16,8.26E-16,8.95E-16,0,0,0.109273495,0.172165155,0.214092928,0.25,3.523795725,1.363469289,0.386931989,3.94870369,1.371320613,0.347283747,-0.424907964,-0.007851324,0.039648242,2.377301873,0.058311245,0.02452833,2.421783086,2.42E-06,9.98E-07,-0.044481212,0.058308829,0.024527332,0.170032204,0.162063294,0.430856777,1.11E-16,-0.260824572,0.162063294,11,6,16,16,-5,5.5,6,6,6,-0.5,2,2,4,4,8,8,-27.56312044,-27.31958298,-0.243537459,-25.23765882,0.183395095,-41.73445245,0.377675072,-21.05881984,0.694557183,-26.40996797,1.42E-14,-39.97683202,4.75E-05,-21.21836222,9.67E-06,1.172309143,0.183395095,-1.757620433,0.377627617,0.159542377,0.694547518,train
357,Mg(BiO2)2,mp-1047375,mp-1044669,-106.72355,24.305,208.9804,15.9994,73,87,101,0.142857143,0.285714286,0.571428571,10.42857143,24.85714286,8,-0.414570786,0.556650246,7.645721725,3.822860863,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,2.811558161,0.388054586,1.563916739,2.781878916,3.086369461,1.533294301,1.533294301,1.533294301,0.030622438,1.248584615,1.553075159,0.109273495,0.172165155,0.214092928,0.25,0.25,0.197961812,0.197961812,0.197961812,1,0,-0.088688317,-0.025796657,0.016131116,-0.75,3.523795725,1.363469289,0.386931989,4.541948184,0.174222095,0.038358451,-1.018152459,1.189247194,0.348573539,2.377301873,0.058311245,0.02452833,3.540155168,0.802681447,0.226736233,-1.162853295,-0.744370202,-0.202207903,0.170032204,0.162063294,0.927854966,0,-0.757822762,0.162063294,11,6,6,6,5,5.5,6,6,6,-0.5,2,2,4,4,8,8,-27.56312044,-27.23623367,-0.326886772,-25.23765882,0.183395095,-41.73445245,0.377675072,-21.05881984,0.694557183,-25.22333511,1.78E-14,-41.59437137,1.33E-14,-20.56038946,0.54352935,-0.014323713,0.183395095,-0.140081079,0.377675072,-0.498430384,0.151027834,train
358,Mg(BiO2)2,mp-1047792,mp-1044669,42.383,24.305,208.9804,15.9994,73,87,101,0.142857143,0.285714286,0.571428571,10.42857143,24.85714286,8,-0.414570786,0.556650246,7.645721725,3.822860863,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,0.037020973,0.388054586,1.563916739,2.781878916,3.086369461,2.26E-16,4.07E-16,4.52E-16,1.563916739,2.781878916,3.086369461,0.109273495,0.172165155,0.214092928,0.25,0.25,0.059791078,0.119582156,0.119582156,0.5,0,0.049482417,0.052582999,0.094510772,-0.25,3.523795725,1.363469289,0.386931989,2.203603577,0.027726256,0.012582234,1.320192148,1.335743033,0.374349755,2.377301873,0.058311245,0.02452833,2.338562504,0.061744557,0.026402783,0.038739369,-0.003433313,-0.001874453,0.170032204,0.162063294,0.090619025,5.50E-07,0.079413179,0.162062744,11,6,6,6,5,5.5,6,5,4,0.5,2,2,4,4,8,8,-27.56312044,-27.71553494,0.152414495,-25.23765882,0.183395095,-41.73445245,0.377675072,-21.05881984,0.694557183,-26.86030215,4.58E-05,-41.99872492,0.568329033,-20.78774814,0.843125687,1.622643324,0.183349261,0.26427247,-0.190653961,-0.2710717,-0.148568504,train
359,Zn(SbO2)2,mp-1041530,mp-1044679,32.828663,65.409,121.76,15.9994,76,88,101,0.142857143,0.285714286,0.571428571,10.85714286,25.14285714,8,-0.60112764,0.515815085,9.394174016,4.697087008,4.84560181,1.047402727,0.445238095,7.53936359,0.63,1.461113279,13.6176139,8,4.396523188,4.997650828,0.200094011,1.933850203,7.53936359,6.078250311,0.16452103,4.675852459,3.142840402,1.080599483,0.320048132,0.299370195,1.496147701,2.590426512,2.863996215,3.40E-16,4.34E-16,4.58E-16,1.496147701,2.590426512,2.863996215,0.151414382,0.305971486,0.409009555,0.25,0.25,0.083656757,0.167313514,0.167313514,0.5,0,0.067757625,0.138657972,0.241696041,-0.25,3.354813524,1.169106941,0.348486416,2.212984601,0.151291794,0.068365498,1.141828923,1.017815147,0.280120918,2.313541348,0.119179256,0.051513778,2.863901799,1.204506315,0.420582268,-0.550360451,-1.085327059,-0.36906849,0.152926809,0.137340088,0.133715921,4.37E-08,0.019210888,0.137340044,11,6,6,6,5,5.5,6,5,4,0.5,2,2,4,4,8,8,-28.24621379,-28.35961226,0.113398469,-24.78007492,0.702996894,-43.2266009,1.273414071,-21.62255495,0.210679647,-26.42591968,2.40E-05,-43.06221757,0.306142041,-21.49173274,0.503544627,1.645844759,0.702972872,-0.164383331,0.96727203,-0.130822203,-0.29286498,train
360,Zn(SbO2)2,mp-1046871,mp-1044679,-40.306644,65.409,121.76,15.9994,76,88,101,0.142857143,0.285714286,0.571428571,10.85714286,25.14285714,8,-0.60112764,0.515815085,9.394174016,4.697087008,4.84560181,1.047402727,0.445238095,7.53936359,0.63,1.461113279,13.6176139,8,4.396523188,4.997650828,0.200094011,1.933850203,7.53936359,6.078250311,0.16452103,4.675852459,3.142840402,1.080599483,2.319551513,0.299370195,1.496147701,2.590426512,2.863996215,3.070247335,3.070247335,3.070247335,-1.574099633,-0.479820822,-0.20625112,0.151414382,0.305971486,0.409009555,0.25,0.25,5.82E-16,7.80E-16,9.02E-16,0,0,0.151414382,0.305971486,0.409009555,0.25,3.354813524,1.169106941,0.348486416,3.875407417,1.341002831,0.346028865,-0.520593893,-0.17189589,0.002457551,2.313541348,0.119179256,0.051513778,2.355215608,1.57E-16,6.67E-17,-0.04167426,0.119179256,0.051513778,0.152926809,0.137340088,0.425150492,8.78E-17,-0.272223682,0.137340088,11,6,16,16,-5,5.5,6,6,6,-0.5,2,2,4,4,8,8,-28.24621379,-28.04514745,-0.201066339,-24.78007492,0.702996894,-43.2266009,1.273414071,-21.62255495,0.210679647,-26.41771824,1.07E-14,-41.36387335,7.11E-15,-21.7926418,9.48E-15,1.637643326,0.702996894,-1.862727556,1.273414071,0.170086853,0.210679647,train
361,Zn(SbO2)2,mp-1047339,mp-1044679,-129.46638,65.409,121.76,15.9994,76,88,101,0.142857143,0.285714286,0.571428571,10.85714286,25.14285714,8,-0.60112764,0.515815085,9.394174016,4.697087008,4.84560181,1.047402727,0.445238095,7.53936359,0.63,1.461113279,13.6176139,8,4.396523188,4.997650828,0.200094011,1.933850203,7.53936359,6.078250311,0.16452103,4.675852459,3.142840402,1.080599483,2.319551513,0.299370195,1.496147701,2.590426512,2.863996215,1.506662921,1.506662921,1.506662921,-0.01051522,1.083763591,1.357333294,0.151414382,0.305971486,0.409009555,0.25,0.25,0.206649028,0.206649028,0.206649028,1,1,-0.055234645,0.099322459,0.202360528,-0.75,3.354813524,1.169106941,0.348486416,4.344562638,0.216634201,0.049863293,-0.989749114,0.95247274,0.298623123,2.313541348,0.119179256,0.051513778,3.449604167,0.760975082,0.220597798,-1.136062819,-0.641795826,-0.169084019,0.152926809,0.137340088,0.923169331,1.11E-16,-0.770242522,0.137340088,11,6,6,6,5,5.5,6,6,6,-0.5,2,2,4,4,8,8,-28.24621379,-27.98490231,-0.261311473,-24.78007492,0.702996894,-43.2266009,1.273414071,-21.62255495,0.210679647,-25.11075812,1.42E-14,-42.95934659,1.67E-14,-21.21621622,0.604570353,0.330683201,0.702996894,-0.267254313,1.273414071,-0.406338722,-0.393890706,train
